1,200000000,50
2,200000000,0
3,200000000,0
4,200000000,0
5,200000000,50
6,200000000,0
7,200000000,0
8,200000000,100
9,200000000,0
10,200000000,0
11,200000000,133
12,200000000,100
13,200000000,133
14,200000000,0
15,200000000,133
16,200000000,0
17,200000000,125
18,200000000,0
19,200000000,0
20,200000000,100
21,200000000,0
22,200000000,0
23,200000000,0
24,200000000,100
25,200000000,0
26,200000000,0
27,200000000,100
28,200000000,350
29,200000000,0
30,200000000,100
31,200000000,0
32,200000000,250
33,200000000,0
34,200000000,250
35,200000000,0
36,200000000,0
37,200000000,0
38,200000000,0
39,200000000,0
40,200000000,250
41,200000000,100
42,200000000,0
43,200000000,500
44,200000000,0
45,200000000,100
46,200000000,0
47,200000000,0
48,200000000,100
49,200000000,100
50,200000000,133
51,200000000,125
52,200000000,100
53,200000000,100
54,200000000,100
55,200000000,100
56,200000000,100
57,200000000,0
58,200000000,100
59,200000000,133
60,200000000,50
61,200000000,100
62,200000000,0
63,200000000,0
64,200000000,350
65,200000000,50
66,200000000,125
67,200000000,100
68,200000000,67
69,200000000,50
70,200000000,0
71,200000000,50
72,200000000,100
73,200000000,0
74,200000000,0
75,200000000,0
76,200000000,0
77,200000000,133
78,200000000,100
79,200000000,100
80,200000000,100
81,200000000,0
82,200000000,100
83,200000000,50
84,200000000,0
85,200000000,125
86,200000000,0
87,200000000,100
88,200000000,0
89,200000000,0
90,200000000,0
91,200000000,0
92,200000000,0
93,200000000,67
94,200000000,125
95,200000000,100
96,200000000,0
97,200000000,125
98,200000000,100
99,200000000,50
100,200000000,50
101,200000000,0
102,200000000,0
103,200000000,0
104,200000000,100
105,200000000,0
106,200000000,0
107,200000000,133
108,200000000,100
109,200000000,100
110,200000000,125
111,200000000,100
112,200000000,0
113,200000000,100
114,200000000,100
115,200000000,0
116,200000000,0
117,200000000,133
118,200000000,100
119,200000000,0
120,200000000,0
121,200000000,100
122,200000000,0
123,200000000,0
124,200000000,50
125,200000000,50
126,200000000,67
127,200000000,100
128,200000000,0
129,200000000,0
130,200000000,50
131,200000000,0
132,200000000,0
133,200000000,133
134,200000000,100
135,200000000,50
136,200000000,100
137,200000000,0
138,200000000,100
139,200000000,100
140,200000000,50
141,200000000,0
142,200000000,100
143,200000000,100
144,200000000,50
145,200000000,100
146,200000000,50
147,200000000,100
148,200000000,100
149,200000000,0
150,200000000,600
151,200000000,100
152,200000000,250
153,200000000,0
154,200000000,100
155,200000000,0
156,200000000,0
157,200000000,50
158,200000000,0
159,200000000,100
160,200000000,100
161,200000000,100
162,200000000,0
163,200000000,0
164,200000000,100
165,200000000,0
166,200000000,0
167,200000000,0
168,200000000,100
169,200000000,100
170,200000000,0
171,200000000,0
172,200000000,0
173,200000000,350
174,200000000,0
175,200000000,100
176,200000000,0
177,200000000,300
178,200000000,0
179,200000000,100
180,200000000,100
181,200000000,100
182,200000000,0
183,200000000,0
184,200000000,100
185,200000000,0
186,200000000,350
187,200000000,0
188,200000000,50
189,200000000,0
190,200000000,100
191,200000000,0
192,200000000,100
193,200000000,0
194,200000000,100
195,200000000,600
196,200000000,0
197,200000000,0
198,200000000,100
199,200000000,0
200,200000000,0
201,200000000,600
202,200000000,50
203,200000000,100
204,200000000,0
205,200000000,0
206,200000000,0
207,200000000,100
208,200000000,0
209,200000000,0
210,200000000,100
211,200000000,250
212,200000000,0
213,200000000,133
214,200000000,100
215,200000000,100
216,200000000,100
217,200000000,0
218,200000000,100
219,200000000,0
220,200000000,0
221,200000000,67
222,200000000,100
223,200000000,100
224,200000000,0
225,200000000,0
226,200000000,0
227,200000000,0
228,200000000,100
229,200000000,0
230,200000000,0
231,200000000,100
232,200000000,375
233,200000000,0
234,200000000,0
235,200000000,133
236,200000000,0
237,200000000,50
238,200000000,0
239,200000000,0
240,200000000,0
241,200000000,0
242,200000000,125
243,200000000,0
244,200000000,0
245,200000000,0
246,200000000,0
247,200000000,0
248,200000000,133
249,200000000,125
250,200000000,0
251,200000000,0
252,200000000,0
253,200000000,0
254,200000000,0
255,200000000,0
256,200000000,0
257,200000000,100
258,200000000,0
259,200000000,133
260,200000000,0
261,200000000,300
262,200000000,0
263,200000000,100
264,200000000,0
265,200000000,100
266,200000000,0
267,200000000,100
268,200000000,100
269,200000000,0
270,200000000,1133
271,200000000,125
272,200000000,100
273,200000000,100
274,200000000,0
275,200000000,0
276,200000000,0
277,200000000,100
278,200000000,100
279,200000000,0
280,200000000,0
281,200000000,100
282,200000000,125
283,200000000,0
284,200000000,133
285,200000000,100
286,200000000,100
287,200000000,0
288,200000000,50
289,200000000,100
290,200000000,133
291,200000000,67
292,200000000,100
293,200000000,550
294,200000000,100
295,200000000,100
296,200000000,100
297,200000000,100
298,200000000,0
299,200000000,0
300,200000000,125
301,200000000,250
302,200000000,0
303,200000000,50
304,200000000,0
305,200000000,0
306,200000000,100
307,200000000,100
308,200000000,100
309,200000000,0
310,200000000,100
311,200000000,0
312,200000000,0
313,200000000,50
314,200000000,0
315,200000000,0
316,200000000,2100
317,200000000,0
318,200000000,0
319,200000000,0
320,200000000,0
321,200000000,0
322,200000000,0
323,200000000,50
324,200000000,0
325,200000000,125
326,200000000,0
327,200000000,100
328,200000000,0
329,200000000,100
330,200000000,50
331,200000000,0
332,200000000,0
333,200000000,0
334,200000000,100
335,200000000,0
336,200000000,0
337,200000000,0
338,200000000,0
339,200000000,50
340,200000000,0
341,200000000,467
342,200000000,100
343,200000000,0
344,200000000,100
345,200000000,500
346,200000000,0
347,200000000,0
348,200000000,100
349,200000000,0
350,200000000,0
351,200000000,100
352,200000000,100
353,200000000,0
354,200000000,0
355,200000000,100
356,200000000,100
357,200000000,100
358,200000000,0
359,200000000,100
360,200000000,100
361,200000000,0
