1,200000000,467
2,200000000,0
3,200000000,167
4,200000000,400
5,200000000,67
6,200000000,67
7,200000000,67
8,200000000,67
9,200000000,267
10,200000000,83
11,200000000,0
12,200000000,0
13,200000000,67
14,200000000,83
15,200000000,125
16,200000000,0
17,200000000,0
18,200000000,67
19,200000000,0
20,200000000,0
21,200000000,0
22,200000000,67
23,200000000,67
24,200000000,33
25,200000000,125
26,200000000,67
27,200000000,67
28,200000000,100
29,200000000,100
30,200000000,0
31,200000000,67
32,200000000,0
33,200000000,67
34,200000000,0
35,200000000,1333
36,200000000,0
37,200000000,0
38,200000000,0
39,200000000,725
40,200000000,0
41,200000000,0
42,200000000,333
43,200000000,467
44,200000000,83
45,200000000,0
46,200000000,0
47,200000000,725
48,200000000,67
49,200000000,0
50,200000000,167
51,200000000,0
52,200000000,67
53,200000000,0
54,200000000,125
55,200000000,225
56,200000000,200
57,200000000,67
58,200000000,33
59,200000000,83
60,200000000,0
61,200000000,67
62,200000000,67
63,200000000,67
64,200000000,0
65,200000000,67
66,200000000,67
67,200000000,67
68,200000000,67
69,200000000,0
70,200000000,67
71,200000000,0
72,200000000,267
73,200000000,33
74,200000000,0
75,200000000,33
76,200000000,0
77,200000000,467
78,200000000,67
79,200000000,67
80,200000000,200
81,200000000,0
82,200000000,0
83,200000000,0
84,200000000,0
85,200000000,867
86,200000000,83
87,200000000,67
88,200000000,250
89,200000000,83
90,200000000,0
91,200000000,33
92,200000000,67
93,200000000,167
94,200000000,0
95,200000000,0
96,200000000,0
97,200000000,67
98,200000000,0
99,200000000,67
100,200000000,0
101,200000000,0
102,200000000,0
103,200000000,0
104,200000000,67
105,200000000,0
106,200000000,0
107,200000000,67
108,200000000,167
109,200000000,67
110,200000000,67
111,200000000,100
112,200000000,0
113,200000000,0
114,200000000,0
115,200000000,67
116,200000000,67
117,200000000,833
118,200000000,267
119,200000000,0
120,200000000,0
121,200000000,0
122,200000000,233
123,200000000,0
124,200000000,0
125,200000000,67
126,200000000,400
127,200000000,67
128,200000000,0
129,200000000,67
130,200000000,0
131,200000000,83
132,200000000,67
133,200000000,0
134,200000000,67
135,200000000,100
136,200000000,0
137,200000000,67
138,200000000,0
139,200000000,0
140,200000000,0
141,200000000,333
142,200000000,33
143,200000000,167
144,200000000,67
145,200000000,833
